material_id,pretty_formula,band_gap
mp-674993,KPb2Cl5,3.384299999999999
mp-6793,BaLa2ZnO5,3.2379
mp-684534,LiNbP4O13,2.229
mp-686087,Li3(Nb2Cl5)8,0.023499999999999
mp-686372,Na17Pd15F48,0.0
mp-697962,Eu6Mg7H26,0.42459999999999903
mp-698670,Sr14Fe14O39,0.024
mp-7006,SrNbO3,0.0
mp-706588,Na3NdV2O8,3.6925
mp-707841,PH6NO3,6.2913
mp-712,YCu,0.0
mp-7275,BaSi2,0.015399999999999001
mp-752581,Sr2HfO4,3.9466
mp-7531,Ca4Al6O13,4.1954
mp-753341,LiMn3(OF3)2,0.730699999999999
mp-753361,Ca5MnO6,2.9717000000000002
mp-753688,MnCd4O5,0.0
mp-7541,SnP3,0.0
mp-754415,Tb3NbO7,2.5817
mp-754449,Li5Cu2Ni5O12,0.23410000000000003
mp-754505,SrTaNO2,0.8540999999999991
mp-755184,Sm2Se2O,1.679699999999999
mp-755435,Tl2Au,0.0
mp-755855,Li2Fe3BiO8,0.0
mp-755941,Sm3TaO7,3.3884
mp-755985,Eu3ReO8,0.0
mp-756037,LiMnCo3O8,0.0
mp-756079,Li2MnF6,2.9208
mp-756544,LiLaO2,3.5436
mp-756730,Li2V2Si4O11,2.364999999999999
mp-756886,Eu3NbO7,0.0
mp-757304,Sr16V12O39,0.6273000000000001
mp-757306,LiCu(PO3)4,0.5936
mp-757376,KAl11O17,4.587400000000001
mp-757698,Mn23FeO32,0.625599999999999
mp-758116,Li2Cr3WO8,2.318
mp-758829,Nb2OF8,4.2332
mp-758923,SbAsAuF9,3.0414
mp-759332,V2O3F,1.126699999999999
mp-759819,Li13Mn17O40,0.0
mp-760149,W5(O2F11)2,3.5321
mp-760411,Bi2CO5,2.089
mp-761220,Li7Fe8(BO3)8,1.5229
mp-761710,LiFeCoO4,0.027399999999999
mp-764764,Li7Mn5O12,0.625
mp-764896,Li7Fe8(BO3)8,1.3152
mp-766248,Al11InO17,3.725099999999999
mp-766425,Na5(WO3)7,0.16840000000000002
mp-767384,Ba2LiTi11O24,0.0
mp-768455,Lu2(WO4)3,4.7686
mp-768600,Al(NiO2)2,0.0
mp-768947,Li10Zn3(GeO4)4,3.1107
mp-769396,Y2Ge2O7,2.9476
mp-769511,NaLiV2O6,3.070599999999999
mp-769574,Li7V6Ni5O24,0.0
mp-770409,Tm2GeO5,3.9474
mp-772034,Ba3LaI9,2.228199999999999
mp-772039,Na4Sn4H10O11,2.6825
mp-772151,Li2Ti4O9,2.8944
mp-772226,Tm2(WO4)3,4.7516
mp-772434,Li4CrO4,1.7279
mp-772633,SrSc2O4,4.038
mp-773081,Li3Ti6Zn3O16,0.0
mp-773103,ErTa7O19,3.184
mp-773172,Li7Mn12Cu5O32,0.0
mp-774483,Zr2(PO4)3,0.0
mp-774561,Zr2(PO4)3,0.0
mp-781624,Zn2As2O7,1.860999999999999
mp-8230,Zn(PO3)2,4.6737
mp-8408,Er(BRh)4,0.0
mp-862493,LiEr2Al,0.0
mp-864892,NdAgAu2,0.0
mp-865121,NaSrAu2,0.0
mp-866078,NaNd(SO4)2,5.6533
mp-867910,LaAgAu2,0.0
mp-95,Sr,0.0
mp-971982,Tm2ZnCu,0.0
mp-973,U2N3,0.0
mp-973635,Lu2ZnIn,0.0
mp-973779,Nd2CdHg,0.0
mp-973886,Lu2CoRh,0.0
mp-976106,Hf3Tl,0.0
mp-978974,SnRh3,0.0
mp-979961,Yb2AgHg,0.0
mp-982557,HoGa3,0.0
mp-983235,Tl3Pb,0.0
mp-985442,AgAsSe,0.0
mp-989554,LaMnN3,0.0
mp-997008,TlAuO2,0.0
mp-997051,PdAuO2,0.0
mp-997523,K(WO3)3,0.0
mp-998314,CsInI3,0.0
mp-998457,CsSnF3,3.8436
mp-998710,TlHgF3,2.1243
mp-998800,RbInBr3,0.0
mvc-10051,Zn(CoO2)2,0.0
mvc-10595,BaMgFeF7,3.7149
mvc-12792,ZnCr2F12,1.236099999999999
mvc-34,MnS2,0.0
mvc-7986,MoAs2O7,2.997
mp-1003856,MgMnO2,1.712899999999999
mp-1006099,Lu(BRh)4,0.0
mp-1007656,HfPd3,0.0
mp-1008228,SnPOF7,4.4455
mp-10092,KCu4Se3,0.0
mp-1009733,Ca2Si,0.681
mp-10152,La(SiIr)2,0.0
mp-1018663,CeS2,0.0
mp-10189,LiTiTe2,0.0
mp-1020621,RbBe2B3O7,4.864000000000001
mp-1023129,KCuCl3,0.0
mp-1023953,MoSeS,0.680299999999999
mp-1025010,Be5Fe,0.0
mp-1025252,Cs2MnCl4,1.5642
mp-1025988,Mo3(SeS2)2,1.324
mp-1027492,MoSeS,0.5899000000000001
mp-1027580,MoSeS,0.6375000000000001
mp-1027687,MoSeS,0.6463000000000001
mp-1028663,WSeS,0.7894000000000001
mp-1036184,Mg14MnZnO16,1.780199999999999
mp-1037989,Mg30MnCuO32,0.136499999999999
mp-1039357,CeMg2,0.0
mp-10410,Ba4Sm2Cd3S10,1.8973
mp-1056702,Mg,0.0
mp-1056985,TiPd,0.0
mp-10624,USbRh,0.0
mp-1065394,MoN,0.0
mp-10700,MgNi3C,0.0
mp-10760,MgSe,1.9791999999999992
mp-1078318,Mn(SbO3)2,1.2879
mp-1078666,GaPt3,0.0
mp-1080067,ErCoGe2,0.0
mp-1091362,Li(NdSi)2,0.0
mp-1094288,Sr2Mg,0.0
mp-1095622,Zr(MoO4)2,3.181
mp-1101179,W5(O2F11)2,3.5499
mp-1103969,NaCr5Se8,0.0
mp-1104538,Tm(FeSn)6,0.0
mp-1104543,Eu2GeS4,0.16110000000000002
mp-1105551,Tb5Rh3,0.0
mp-1105638,Tm(BRh)4,0.0
mp-1106096,Ba2YInTe5,0.5766
mp-1106386,BH6N,6.0083
mp-1112081,K2TlAgCl6,0.0
mp-1112451,K2AgSbBr6,1.1578
mp-1112507,Cs2RbYI6,3.3299
mp-1112674,Cs2LiPrCl6,4.7988
mp-1112721,Cs2KPrCl6,5.0057
mp-1113037,Cs2KPdF6,0.0
mp-1114642,Rb2LiGaF6,5.9844
mp-1120759,PdSe2,1.376499999999999
mp-11329,P2W,0.0
mp-1147658,Cu6SnO8,0.0
mp-1147692,Li10Zn(PS4)4,2.5379
mp-11658,Cu2SnSe3,0.0
mp-1173040,In4SbTe3,0.0
mp-1175469,Li9Co7O16,0.0
mp-1175506,Li9Co7O16,0.024299999999999003
mp-1176412,MnV4FeO12,1.9675
mp-1176907,Li7Mn4(P2O7)4,0.301799999999999
mp-1177121,Li7Fe4(PO4)6,1.639399999999999
mp-1178539,Cs3ScO3,2.4457
mp-1179336,SnSe,0.3063
mp-1181748,Co2Ag3SbO6,0.3795
mp-1181899,Cd(BrO2)2,1.3414000000000001
mp-1182065,CdH8(NO5)2,3.5655
mp-1183222,AgPd,0.0
mp-1183459,Ca2ZnCd,0.0
mp-1183531,Ca2TlIn,0.0
mp-1183568,CaTmZn2,0.0
mp-1183614,CaCeZn2,0.0
mp-1183817,DyMg3,0.0
mp-1184108,Er2TlZn,0.0
mp-1184512,GdYCu2,0.0
mp-1184647,HfZrCo2,0.0
mp-1184676,Hf3Sn,0.0
mp-1184829,InFeRh2,0.0
mp-1184968,Li2LuIn,0.0
mp-1185322,LiCuAu2,0.0
mp-1185423,LiZrPd2,0.0
mp-1185424,LiSc2Ga,0.0
mp-1185510,LuScCo2,0.0
mp-1185763,Mg2GaPd,0.0
mp-1185792,Mg3Tl,0.0
mp-1185826,MgAlAu2,0.0
mp-1185955,MgPb2,0.0
mp-1186031,Na3Cd,0.0
mp-1186055,Na,0.0
mp-1186196,NaYTl2,0.0
mp-1186230,NbRh3,0.0
mp-1186238,Nd2GaAg,0.0
mp-1186402,PH9(NO2)2,4.8408
mp-1186526,Pm3Pr,0.0
mp-1186635,PmPr3,0.0
mp-1186684,Pr2GaAg,0.0
mp-1186724,Pr3Nd,0.0
mp-1186726,Pr3Sm,0.0
mp-1186754,Pr3In,0.0
mp-1186784,PrY3,0.0
mp-1186916,Rh,0.0
mp-1186940,Sc2CoCu,0.0
mp-1186956,Sc2PtRh,0.0
mp-1187086,Sr2HgGe,0.19229999999999903
mp-1187151,SrCa3,0.0
mp-1187169,SrCa3,0.0
mp-1187326,TbCdPt2,0.0
mp-1187491,TiZn2Pd,0.0
mp-1187687,YbEuPt2,0.0
mp-1187938,YbAgAu2,0.0
mp-1188015,ZrSbRu2,0.0
mp-1188948,CeGePd2,0.0
mp-1189441,ThCrS3,0.033699999999999
mp-1190579,Cs2Cu2Sb2S5,1.1041
mp-1191200,Li2In2GeSe6,1.1985000000000001
mp-1191849,Cu2SnSe3,0.049100000000000005
mp-1192854,Y6Zn23,0.0
mp-1193141,MnInO3,0.9357999999999991
mp-1193238,Ag2Te(H2O3)2,0.7501000000000001
mp-1193683,Nb4Co2C,0.0
mp-1193772,Tl2CrO4,2.4313000000000002
mp-1194264,Sc6Al16Ni7,0.0
mp-1195768,Tb3Ge13Rh4,0.0
mp-1196346,Ce18C18Cl11,0.0
mp-1196563,Gd2B4O9,2.3404
mp-1198287,NaZn(PO3)3,4.8556
mp-1198407,KTiPO5,3.064
mp-1198662,PrIn2Ni,0.0
mp-1198800,Bi3Pd8,0.0
mp-1200030,Ho3GaNi,0.0
mp-1200366,H4PbI3N,2.4433
mp-1200505,Na2Ti2Si4O13,3.4806
mp-1202153,Na2Nb4O11,2.7389
mp-1202554,K3(TcCl4)2,0.5112
mp-1202686,La2WO6,3.2792
mp-1202861,Na2Mo(H2O3)4,1.9425999999999992
mp-1202920,Nd6GaFe13,0.0
mp-1203752,TbFe5P3,0.0
mp-1205299,TcBr3,0.0
mp-1205335,RbAg3S2,0.27480000000000004
mp-1205358,TaBRu,0.0
mp-1205601,Yb2SnPd2,0.0
mp-1206296,Y2CoSi2,0.0
mp-1206589,Dy2FeSi2,0.0
mp-1206875,La2Rh2I,0.0
mp-1207782,Y3Co2Si3,0.0
mp-1207993,Tm5Ga3,0.0
mp-1208112,V3Co10AsO20,1.5644
mp-1208326,TbGa3(BO3)4,4.3923
mp-1209014,Re(RhO3)2,0.0
mp-1210149,Sm23Cd4Rh7,0.0
mp-1211314,La2TiCoO6,0.549999999999999
mp-1211449,KHo(MoO4)2,3.163499999999999
mp-1211504,KPbI3,2.4304
mp-1211638,Mn3Ga2(GeO4)3,1.866099999999999
mp-1211655,KH2CN5,4.0187
mp-1211693,Th3Sn13Ru4,0.0
mp-1212917,Fe2H10Cl6O5,0.5885
mp-1213481,Er6Mn4Al43,0.0
mp-1213776,Cs3Re6(S4Cl3)2,0.1448
mp-1214033,Cd4AsPI3,1.4478
mp-1214092,Ca(TmS2)2,1.4522
mp-1215090,Al19Co6,0.0
mp-1215198,ZrUB24,0.0
mp-1215302,ZrAlPd,0.0
mp-1215371,Zr4CuNi,0.0
mp-1215446,Zn2SeS,1.5419
mp-1215576,YbSm4S5,0.0
mp-1215708,YUSb2,0.0
mp-1215748,Zn3Cr12(GaSe12)2,0.0
mp-1215801,Zr4Ni(PO4)6,2.6816
mp-1215859,Yb3Y(Si2O7)2,0.0
mp-1215890,YThN2,0.0
mp-1216023,Zn3Ni4(SbO6)2,1.174699999999999
mp-1216367,Y2CoNi5,0.0
mp-1216658,Tm5TeSe4,0.0
mp-1216764,TiVSe4,0.0
mp-1217186,Ti3Sn5S12,0.37769999999999904
mp-1217557,TbAlGa,0.0
mp-1217831,Tb10(SiSb)3,0.0
mp-1217935,TaFe4W,0.0
mp-1217961,TaAu,0.0
mp-1218139,SrLaVO4,0.0
mp-1218555,Sr6Mn3FeO14,0.0
mp-1218590,SrAlIn,0.0
mp-1218739,Sr2NbGaO6,3.1367
mp-1218949,Sr14Hg51,0.0
mp-1218951,SnPbS2,1.024499999999999
mp-1219018,SmYCo10,0.0
mp-1219103,SmAlGa,0.0
mp-1219148,Sm4Ti4S4O9,0.0
mp-1219369,ScAlNi,0.0
mp-1219620,RbOsNO3,2.8418
mp-1219717,PrYMg4,0.0
mp-1220457,Nd10(SiGe)3,0.0
mp-1220877,NaTi3FeO8,2.1305
mp-1221014,Nb12I21Br,0.09379999999999901
mp-1221170,Na4Ni3(SbO5)2,2.4142
mp-1221303,Na2Th(MoO4)3,3.463999999999999
mp-1221534,MnZn3S4,0.5482
mp-1221988,Mn5CrO8,0.42910000000000004
mp-1222095,Mg6SiSn2,0.0
mp-1222888,LaCuSi,0.0
mp-1223047,Li2UBr6,0.0
mp-1223145,La4S4Cl2O,2.745199999999999
mp-1223187,La6Co(SiS7)2,0.38470000000000004
mp-1224291,HfTaB2,0.0
mp-1224464,Hf3AlGe5,0.0
mp-1224524,Hf(Ti2Se5)2,0.0
mp-1224763,La9Lu11(GaO4)12,3.2578
mp-1224853,GaAgTeSe,0.588699999999999
mp-1224870,Ga5Ag13,0.0
mp-1224906,Ge2Pb5SO12,2.9480999999999993
mp-1224939,Ga3Cu3(Te2Se)2,0.102899999999999
mp-1224975,Fe3H9S2O15,1.955299999999999
mp-1225278,DyEr,0.0
mp-1225465,Dy13Mg7Co4,0.0
mp-1225624,Eu2MgGa3,0.0
mp-1225748,Er6Mg(GeS7)2,2.0858
mp-1225753,Eu2MnRhO6,0.0
mp-1225942,CsInAgF6,0.0
mp-1226523,CeTh,0.0
mp-1226623,CeNd4Zr3O14,2.2117
mp-1226749,CePdPt4,0.0
mp-1226968,CaZrV2O8,2.5294
mp-1227112,CaPb3Se4,0.7119999999999991
mp-1227261,CaEuS2,0.0
mp-1227556,BiSbWO6,1.231099999999999
mp-1227762,Ca2HoMn3O9,0.0
mp-1227768,BaSr2(PO4)2,5.3139
mp-1227853,BaTi6O11,0.0
mp-1227978,BaGa2SiSe6,2.4016
mp-1228259,Ba8Si43Au3,0.0
mp-1228315,Ba4Y2Cu7O15,0.0
mp-1228377,Ba3Sr(CoO3)4,0.012100000000000001
mp-1228405,Ba2AlGa3,0.0
mp-1228522,Al2Zn2S5,2.998999999999999
mp-1228583,Ba2Na(FeAs)6,0.0
mp-1228811,B11Rh18,0.0
mp-1228881,CsMnCuF6,0.0
mp-1245352,Cs2LiLaBr6,3.7546
mp-1245354,Li7CrN4,0.0
mp-1246353,Na3Re2N5,0.5909
mp-1246425,ZrCrAgS4,0.3395
mp-1246994,ZrCrAgS4,0.45230000000000004
mp-1247020,Mg2Al3CrS8,1.606199999999999
mp-1249637,SiO2,5.7045
mp-1271296,CoF3,1.7909000000000002
mp-1272680,CoO2,1.2544
mp-1273137,LiV3O4,0.067
mp-1274023,La2ZnFeO6,0.0
mp-1276093,NaMnO2,1.8463999999999992
mp-1276828,SrLaCoO4,0.0
mp-1279979,MnO2,1.9372
mp-1283030,FeO,1.7989000000000002
mp-1299640,Y(FeO2)2,1.2262
mp-1320452,SrMn7O12,0.0
mp-1323,AlF3,7.3085
mp-1389,PuAl3,0.0
mp-144,Ho,0.0
mp-14441,Ti(TlS2)2,1.2063
mp-14476,LiRhO2,1.387
mp-14481,Er(BRh)4,0.0
mp-14530,RbMo2(PO4)3,0.5501
mp-1473,Fe7W6,0.0
mp-1568351,LiCrP2O7,2.9185
mp-15751,Ba3Y4O9,3.4364
mp-16919,Y2HfS5,1.225699999999999
mp-17532,Y3(Si3Os)4,0.0
mp-17848,Nb3Si,0.0
mp-18008,Ba2HgS3,1.358999999999999
mp-18673,CsZnPO4,3.8878
mp-18885,LaCrS2O,1.0976
mp-19293,Sr2FeO3F,1.2045
mp-19327,LuNiO3,0.020199999999999
mp-19860,CeTiGe,0.0
mp-20703,Dy3Co6Sn5,0.0
mp-20745,Pb,0.0
mp-20901,NiSe2,0.0
mp-2098,CeOs2,0.0
mp-21109,LaAl4,0.0
mp-21116,CeCoGe3,0.0
mp-21496,LiLa4CuO8,0.812399999999999
mp-21833,Mo4P3,0.0
mp-21915,Ce3Co4Sn13,0.0
mp-21964,TlCu7S4,0.6868000000000001
mp-22025,Co2As2O7,0.0
mp-22052,Zn(InS2)2,1.531199999999999
mp-22294,BaEu2NiO5,0.0
mp-22817,TaTe4,0.0
mp-23395,Hg2ClO,1.638
mp-24297,SrP2(HO)4,5.4228
mp-2442,ErAu,0.0
mp-24510,BaH2I2O7,3.6622
mp-249,HfAl,0.0
mp-25424,MnO2,1.9500000000000002
mp-2557,Zr2Al,0.0
mp-256,LaN,0.11019999999999901
mp-25943,Li2CuP2O7,0.0
mp-26133,LiCr2P5O16,2.9985
mp-26165,Li2Ni(PO3)4,4.6635
mp-26493,LiCrP2O7,3.179599999999999
mp-27370,P10Au7I,0.5311
mp-2740,ErCo5,0.0
mp-27723,USeO5,1.7783000000000002
mp-28318,HgTeO3,2.1965
mp-28425,V3P4O15,2.0191
mp-29303,Tl4Sn5S12,1.323299999999999
mp-29394,Gd2CCl2,0.5094000000000001
mp-29717,Ag(W3Br7)2,0.0
mp-30110,SrLaI4,0.308399999999999
mp-30217,Ca21(Mn2Sb9)2,0.0
mp-30245,Mg3H4O5,3.5652
mp-30526,Mn4Al19,0.0
mp-30602,DyMg2,0.0
mp-30929,Hg4As2O7,1.1358
mp-31181,Er3Al2,0.0
mp-3258,Ca3Ru2O7,0.0
mp-32711,SrBr2,4.299799999999999
mp-3671,NaNbO3,2.3565
mp-37514,SrCuO2,0.0
mp-37620,LiMnO2,0.0
mp-3831,SmPO4,5.745199999999999
mp-38586,Ca(Nd2Se3)4,0.0
mp-38856,Mn2FeO4,0.0
mp-3988,BaCu3O4,0.0
mp-4438,CaSnO3,2.3514
mp-4711,Li2CuO2,0.0
mp-504653,Eu2SiO4,0.05689999999999901
mp-505186,Cs4Pr6C2I13,0.0
mp-505207,Sm2Co7B3,0.0
mp-5168,AlSiP3,0.288599999999999
mp-540592,Fe2(TeO3)3,2.1308
mp-540984,Te6Mo(OF5)6,2.715799999999999
mp-541738,Cs3Cr2I9,1.0526
mp-542054,Hg9(PO4)4,1.8834
mp-542642,KSbSe2,1.5739
mp-542727,Cr2(Co7B2)3,0.0
mp-550,Al12Mo,0.0
mp-550274,Sr2CoWO6,0.0
mp-552200,Ba2TaBiO6,2.8403
mp-553000,BaCo2(AsO4)2,0.8555
mp-554061,MnSbS2Br,0.7595000000000001
mp-554082,Ho2Hf2O7,3.256199999999999
mp-554185,AlPO4,5.6723
mp-554474,Sr7Mn4O13,1.850699999999999
mp-554590,Cu3B7BrO13,0.0
mp-555214,ZnS,1.597299999999999
mp-556509,UTiNb2O10,1.9539
mp-556799,Li3In(BO3)2,3.430799999999999
mp-556806,BaNa2(SiO3)2,4.1734
mp-556869,Sb5IO7,2.5763
mp-557055,CuClF10,0.0
mp-557410,NdTe2BrO5,2.279099999999999
mp-557587,Nd4Ti9O24,2.8204000000000002
mp-558437,HoCu(MoO4)2,1.922099999999999
mp-558533,Nd3U(ClO2)3,1.4161000000000001
mp-558625,SrZr(PO4)2,4.1258
mp-558920,NaNbO3,2.4077
mp-558964,S,2.5396
mp-559588,CdSbS2Br,1.5721999999999992
mp-559663,SrLiNiF6,0.0
mp-560023,NiSnF6,0.0
mp-560064,SiO2,5.7315000000000005
mp-560466,Na2FeCuF7,0.0
mp-560623,Mg3(PO4)2,5.593
mp-560830,Nd3Si2ClO8,5.1978
mp-561187,NdGa3(BO3)4,4.6122
mp-561246,Al2Si2Pb2O9,2.7587
mp-565679,Hg4Se4O9,2.253
mp-565968,Na2FeCuF7,0.0
mp-567670,Ho3(AgSn)4,0.0
mp-568224,Sm3CuSe6,0.6781
mp-568333,K2SnBr6,1.3658000000000001
mp-569691,YbCu9Sn4,0.0
mp-570157,ZrBrN,1.7035
mp-570339,Tl4CdI6,2.1712
mp-570555,Ca7GeN6,1.697
mp-571415,Ba3(PSe4)2,1.136499999999999
mp-578629,BaIn2O4,1.187199999999999
mp-578931,Cu2SeO4,0.2421
mp-581595,Pu13Zn58,0.0
mp-581833,RbN3,3.7954
mp-600023,SiO2,5.4879999999999995
mp-600051,SiO2,5.5708
mp-600072,SiO2,5.7189
mp-600084,SiO2,5.549
mp-616572,Li2P2PdO7,1.2317
mp-621581,P3Rh4,0.0
mp-621925,Mn2GeS4,0.0
mp-625541,Sn3(HO2)2,2.305099999999999
mp-626450,PH3O4,5.671200000000001
mp-639306,CeBC,0.0
mp-639347,BaEuFe2O5,0.0
mp-640562,KYb3F10,0.0
mp-640926,Cu(NO3)2,0.017
mp-644529,TbGa2Co3,0.0
mp-646895,SiO2,5.7038
mp-653454,K2ZnCl4,4.4049
mp-654109,BaCu4S3,0.44730000000000003
mp-667320,SeCl4,2.855
mp-667363,AlPO4,5.388999999999999
mp-667377,SiO2,5.5763
mp-669320,Ba5Si3,0.0
mp-672702,UInNi4,0.0
mp-675137,Cu4Sn7S16,0.0
mp-676516,Pr2Pb17Se20,0.746
mp-677242,K2SO4,4.9206
mp-680432,Sr10Al6O19,3.6884
mp-685231,NaFe8F24,0.31370000000000003
mp-690535,Na(WO3)2,0.0
mp-696512,NaH4IO2,3.69
mp-703542,CdH8(NO5)2,3.5379
mp-705201,FePO4,2.7427
mp-705495,CaB3H5O8,5.5466999999999995
mp-707307,Nd2P3(HO2)5,5.669799999999999
mp-707376,NaNb14O36,0.0
mp-707956,KLi7(H2N)8,2.6192
mp-720817,MgAsH15O11,4.1587
mp-721328,CaAsH3O5,3.9505
mp-721958,K4P4(H2O5)3,5.2223
mp-722780,Pr2P3(HO2)5,5.6607
mp-752944,CrOF,2.5519
mp-753102,La2Bi4O9,1.7915
mp-753687,Li3Cr2CoO6,0.776899999999999
mp-754354,Ba4OF6,3.6155
mp-754716,Li2CuNiO4,0.0
mp-755790,HfPbO3,2.8705
mp-755842,Li2MnSiO4,2.9649
mp-757121,Li3V2FeO6,1.0762
mp-757397,V2Cu(PO4)3,0.020799999999999003
mp-757608,Hg2P2H4O9,1.8868
mp-757670,Li4Mn2Si3O10,3.0154
mp-759111,LiMn2F7,0.0
mp-760849,Na9Ni11O20,0.06970000000000001
mp-761,CeCu5,0.0
mp-763965,V2(OF)3,1.5217
mp-765297,Mn2AsHO5,1.654
mp-7655,BaSi2,0.0
mp-765600,VF5,3.1486
mp-766045,PWO5,1.9237000000000002
mp-766125,Li3V4(PO4)6,0.6695000000000001
mp-766163,TiSn9O20,1.1369999999999991
mp-766484,Li11Mn12(BO3)12,0.0
mp-766525,Li11Mn12(BO3)12,0.043199999999999
mp-766526,Li11Mn12(BO3)12,0.0
mp-766660,Li11Fe12(BO3)12,1.6243
mp-767304,LiMn2F6,0.0
mp-768500,Sb2(SO4)3,3.1049
mp-769228,Cs5YO4,1.6215000000000002
mp-769514,Li9Mn12Cu3O32,0.0
mp-769567,Li10Ti11Cr9O40,0.0
mp-770504,Li24MnCr11O36,0.8510999999999991
mp-770635,LiNiO2,0.0
mp-772875,Ba2SrI6,3.4322
mp-774819,Li2Ni3SbO8,0.2237
mp-775277,K(WO3)3,0.0
mp-776890,Rb2O,0.9377000000000001
mp-779455,Li7Ti5O12,0.0
mp-780010,Ba2GeO4,3.7086
mp-783905,NaV2O4,0.9596999999999991
mp-8057,Ti3O5,0.0
mp-8372,CaSi2,0.0
mp-849741,Ni(PO3)3,0.0
mp-862783,KTl3,0.0
mp-864927,Hf2ReOs,0.0
mp-865237,Tm2ZnIr,0.0
mp-866825,U(PO3)4,0.29859999999999903
mp-867179,SrCdHg2,0.0
mp-867544,Na4Bi2O5,2.3266
mp-867555,LiMnPO4,3.4985
mp-867563,H6C2SBr2,2.4008000000000003
mp-867643,NiH16(ClO8)2,4.1548
mp-867727,Li5(BiO3)4,0.0
mp-9475,KNO3,3.3129
mp-9489,NaSmTiO4,2.43
mp-972183,ZrGaPd2,0.0
mp-972328,Ti2IrRh,0.0
mp-972866,Sc2PdAu,0.0
mp-972876,Sc3Cd,0.0
mp-973056,Na2CdHg,0.0
mp-973170,ScCdAu2,0.0
mp-973286,LiLu2Pd,0.0
mp-973564,La2TlZn,0.0
mp-973684,LuMg3,0.0
mp-973824,LiHg3,0.0
mp-973876,PaBi3,0.0
mp-974059,LiDyIn2,0.0
mp-975275,RbNa2Sb,0.5682
mp-976,V6Si5,0.0
mp-976598,LiHf2Ir,0.0
mp-977539,LiNd2Ru,0.0
mp-978283,Mg3In,0.0
mp-978927,SmEr3,0.0
mp-980749,VFeRu2,0.0
mp-982015,LaDyMg2,0.0
mp-989399,Ca6Al2NF,0.0
mp-989624,TiPN3,0.5323
mvc-3751,YFeO3,1.3485
mvc-8596,MgFe(GeO3)2,1.5069
mvc-9175,TiV(PO4)3,1.3491
mp-1006068,Gd2AgRh,0.0
mp-1018684,Er2Mg3Ru,0.0
mp-1018821,NdTlZn,0.0
mp-1023929,WSeS,0.8086000000000001
mp-10250,BaLiF3,6.5716
mp-1028488,WSeS,0.775799999999999
mp-1028764,WSeS,0.797
mp-1028772,WSeS,0.7741
mp-1036207,Mg14MnZnO16,1.6872999999999991
mp-1037565,NaMg30FeO32,3.0702
mp-1071618,NdCuSn,0.0
mp-1076424,Sr3Ca(FeO3)4,0.0
mp-1076960,TmB2Rh3,0.0
mp-1077334,ErMnNi4,0.0
mp-1077660,Sr8Fe7CoO24,0.0
mp-1077753,YbZnIn,0.0
mp-1078775,Nd(CrB3)2,0.0
mp-1079071,EuTl3,0.0
mp-1079276,LiAsSe2,0.5244
mp-1080518,HfSnRh,0.0
mp-1080595,Gd2CoSi2,0.0
mp-1080619,TmZnSn2,0.0
mp-10863,Li4Yb5Ge4,0.0
mp-1094839,MgCd3,0.0
mp-1095275,GeP,0.8479999999999991
mp-1095594,TlAgS,0.7744999999999991
mp-1095674,Cs2LiBr3,4.3533
mp-1096795,YAgS2,1.752599999999999
mp-1100769,SrEuHg2,0.0
mp-1100772,TiVRu2,0.0
mp-1104770,Ho3Ga8Rh3,0.0
mp-1105409,YSb(PbO3)2,2.911699999999999
mp-1105642,TbFe4(CuO4)3,0.0
mp-1106252,Nd5Ga3,0.0
mp-1110633,KRb2ScI6,2.3072
mp-1111045,CsRb2AlF6,5.998099999999999
mp-1112493,Cs2ScTlBr6,3.177499999999999
mp-1112789,Cs2KBiBr6,3.5275
mp-1113538,Cs2CeAgF6,0.0
mp-11367,DyHg2,0.0
mp-1147737,Li4Zn(PS4)2,2.7348
mp-11493,LuPb2,0.0
mp-1171327,MgCo(SiO3)2,2.955
mp-1177300,Li4VCr3O8,1.941599999999999
mp-1177783,Li32Mn11Cr5O48,0.0
mp-1177790,Li2VF6,1.7604000000000002
mp-1178192,Li15V6(P8O29)2,0.013399999999999001
mp-1181245,H4SO5,5.6946
mp-1181918,Cs3Li2I5,3.7483
mp-1183174,AcZn2Cd,0.0
mp-1183281,Ba2CdIn,0.0
mp-1183335,BaSr3,0.0
mp-1183464,Ca2ZnHg,0.0
mp-1183625,CaYbIn2,0.0
mp-1184089,Dy2AgAu,0.0
mp-1184099,Er2PdPt,0.0
mp-1184247,Eu2ZnHg,0.0
mp-1184526,GdYHg2,0.0
mp-1184582,HfNbRu2,0.0
mp-1185,VRh3,0.0
mp-1185014,La2MgAl,0.0
mp-1185034,Li2CdIn,0.0
mp-1185048,LaErMg2,0.0
mp-1185102,La2ZnHg,0.0
mp-1185190,Li2YbIn,0.0
mp-1185277,K8Li31Al8O32,0.0
mp-1185291,Li3Zn,0.0
mp-1185407,LiPrAu2,0.0
mp-1185459,Lu2CdOs,0.0
mp-1185846,MgAu3,0.0
mp-1185852,MgAu5,0.0
mp-1186332,NdTm3,0.0
mp-1186568,PmEr3,0.0
mp-1186576,PmGePd2,0.0
mp-1186735,Pr3Y,0.0
mp-1186952,Sc2ZnHg,0.0
mp-1186953,Sc2ZnAg,0.0
mp-1186992,ScZnAu2,0.0
mp-1187424,Ti2OsRh,0.0
mp-1187564,TmScPd2,0.0
mp-1187674,Tm3Sc,0.0
mp-1187731,Y2ZnHg,0.0
